기업명,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
SK네트웍스(2023/12),74535.0,805.0,805.0,67.0,55.0,-7.0,62.0,91104.0,69545.0,21558.0,21282.0,277.0,6487.0,1153.0,-1132.0,-332.0,1023.0,130.0,51626.0,1.08,0.07,-0.03,0.06,322.59,252.01,-3.0,,10690.0,0.54,200.0,3.48,-5697.0,235778265.0
SK네트웍스(2024/12),76573.0,1139.0,1139.0,292.0,463.0,478.0,-15.0,51571.0,31038.0,20533.0,20542.0,-9.0,6487.0,2764.0,5464.0,-7375.0,1293.0,1471.0,20473.0,1.49,0.6,2.29,0.65,151.16,236.7,214.0,19.43,10588.0,0.39,300.0,7.23,121.68,221277902.0
SK네트웍스(2025/12)(예측),73240.0,1244.0,,705.0,520.0,520.0,,62879.0,42890.0,19989.0,20189.0,,6297.0,3499.0,-1282.0,-1509.0,920.0,675.0,,1.7,0.71,2.55,0.91,214.56,,235.0,18.24,10406.0,0.41,238.0,5.55,101.16,
SK네트웍스(2026/12)(예측),74247.0,1385.0,,877.0,668.0,663.0,,63666.0,43572.0,20094.0,20304.0,,6297.0,3452.0,-1261.0,-1461.0,950.0,1052.0,,1.87,0.9,3.28,1.06,216.85,,299.0,14.29,10465.0,0.41,250.0,5.84,83.44,
SK네트웍스(2027/12)(예측),71748.0,1402.0,,907.0,732.0,728.0,,51720.0,31674.0,20047.0,20993.0,,6488.0,2879.0,-2012.0,-682.0,1260.0,1054.0,,1.96,1.02,3.52,1.27,158.0,,329.0,13.02,10820.0,0.4,275.0,6.43,83.64,
미원상사(2020/12),2950.0,429.0,429.0,625.0,518.0,518.0,,3290.0,614.0,2676.0,2676.0,,67.0,551.0,-323.0,-98.0,427.0,124.0,7.0,14.54,17.58,21.07,17.01,22.94,3868.2,10365.0,11.72,53838.0,2.26,700.0,0.58,6.71,4970000.0
미원상사(2021/12),3598.0,572.0,572.0,713.0,577.0,577.0,,3724.0,764.0,2960.0,2960.0,,67.0,551.0,-226.0,-330.0,294.0,256.0,5.0,15.88,16.05,20.49,16.47,25.82,4335.06,11618.0,17.52,59795.0,3.4,6000.0,2.95,51.45,4970000.0
미원상사(2022/12),4382.0,770.0,770.0,878.0,722.0,722.0,,4156.0,738.0,3418.0,3418.0,,67.0,708.0,-396.0,-271.0,414.0,294.0,6.0,17.58,16.48,22.64,18.33,21.58,5007.92,14546.0,11.41,70659.0,2.35,1500.0,0.9,10.11,4850000.0
미원상사(2023/12),4214.0,672.0,672.0,761.0,610.0,610.0,,4476.0,696.0,3780.0,3780.0,,67.0,976.0,-620.0,-235.0,599.0,377.0,5.0,15.96,14.48,16.95,14.14,18.41,5534.77,12593.0,13.53,79728.0,2.14,2000.0,1.17,15.57,4750000.0
미원상사(2024/12),4358.0,599.0,599.0,605.0,505.0,505.0,,4787.0,782.0,4005.0,4005.0,,67.0,795.0,-546.0,-278.0,496.0,300.0,1.0,13.76,11.6,12.99,10.91,19.54,6113.87,10642.0,17.67,86039.0,2.19,2000.0,1.06,18.44,4750000.0
미원상사(2025/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원상사(2026/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원상사(2027/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데정밀화학(2020/12),12636.0,1392.0,1392.0,2595.0,1988.0,1988.0,,18746.0,2249.0,16497.0,16497.0,,1290.0,2531.0,-1251.0,-1296.0,1774.0,757.0,189.0,11.02,15.73,12.65,10.84,13.63,1201.68,7705.0,7.16,64770.0,0.85,1500.0,2.72,19.22,25800000.0
롯데정밀화학(2021/12),17803.0,2445.0,2445.0,7469.0,5855.0,5855.0,,27235.0,5248.0,21986.0,21986.0,,1290.0,3085.0,-338.0,-550.0,1118.0,1967.0,225.0,13.73,32.89,30.43,25.47,23.87,1627.58,22692.0,3.31,86322.0,0.87,2300.0,3.07,10.01,25800000.0
롯데정밀화학(2022/12),24638.0,4043.0,4043.0,1601.0,1462.0,1462.0,,27098.0,4156.0,22942.0,22942.0,,1290.0,6379.0,-2139.0,-749.0,1445.0,4935.0,218.0,16.41,5.93,6.51,5.38,18.12,1700.45,5665.0,10.01,90075.0,0.63,3500.0,6.17,60.99,25800000.0
롯데정밀화학(2023/12),17686.0,1548.0,1548.0,2528.0,1820.0,1820.0,,26829.0,2997.0,23832.0,23832.0,,1290.0,2241.0,-2329.0,-1087.0,1000.0,1242.0,222.0,8.75,10.29,7.78,6.75,12.58,1770.13,7055.0,8.22,93569.0,0.62,2000.0,3.45,27.98,25800000.0
롯데정밀화학(2024/12),16705.0,504.0,504.0,261.0,364.0,364.0,,27139.0,3452.0,23687.0,23687.0,,1290.0,1600.0,-2439.0,-795.0,1981.0,-381.0,1985.0,3.02,2.18,1.53,1.35,14.57,1755.2,1410.0,27.91,92999.0,0.42,1400.0,3.56,98.01,25800000.0
롯데정밀화학(2025/12)(예측),18122.0,951.0,,1477.0,1160.0,1144.0,,28218.0,3792.0,24426.0,24426.0,,1290.0,2225.0,-2509.0,-211.0,2429.0,251.0,,5.25,6.4,4.76,4.19,15.52,,4436.0,7.99,95903.0,0.37,1625.0,4.58,36.64,
롯데정밀화학(2026/12)(예측),19390.0,1523.0,,2107.0,1654.0,1635.0,,29576.0,3950.0,25626.0,25626.0,,1290.0,2787.0,-1906.0,-362.0,1330.0,1226.0,,7.85,8.53,6.53,5.72,15.41,,6338.0,5.59,100612.0,0.35,1888.0,5.32,29.78,
롯데정밀화학(2027/12)(예측),19708.0,1551.0,,2139.0,1671.0,1671.0,,30120.0,3585.0,26535.0,26535.0,,1290.0,3104.0,-1787.0,-608.0,1350.0,1231.0,,7.87,8.48,6.41,5.6,13.51,,6476.0,5.47,104181.0,0.34,2100.0,5.92,32.43,
태광산업(2020/12),17406.0,535.0,535.0,2229.0,1558.0,1533.0,25.0,40602.0,6776.0,33826.0,33536.0,290.0,56.0,1669.0,-3529.0,-74.0,1273.0,396.0,1200.0,3.08,8.95,4.69,3.7,20.03,61792.93,137666.0,5.82,3984589.0,0.2,1550.0,0.19,0.85,1113400.0
태광산업(2021/12),25918.0,3539.0,3539.0,4287.0,3170.0,3164.0,7.0,49225.0,9515.0,39709.0,38927.0,782.0,56.0,2896.0,-2334.0,293.0,850.0,2046.0,1129.0,13.66,12.23,8.73,7.06,23.96,68518.01,284142.0,3.67,4625193.0,0.23,1750.0,0.17,0.47,1113400.0
태광산업(2022/12),26066.0,-1045.0,-1045.0,2294.0,2571.0,2567.0,5.0,48207.0,6980.0,41227.0,40440.0,787.0,56.0,-1463.0,2969.0,-324.0,609.0,-2072.0,881.0,-4.01,9.86,6.47,5.28,16.93,72836.74,230518.0,3.24,4804970.0,0.16,1750.0,0.23,0.57,1113400.0
태광산업(2023/12),22655.0,-994.0,-994.0,12.0,-147.0,-185.0,38.0,47383.0,7088.0,40295.0,39470.0,825.0,56.0,1069.0,-2375.0,-104.0,724.0,345.0,997.0,-4.39,-0.65,-0.46,-0.31,17.59,72399.03,-16618.0,,4689721.0,0.13,1750.0,0.29,-7.96,1113400.0
태광산업(2024/12),21219.0,-272.0,-272.0,2679.0,2184.0,2145.0,38.0,47223.0,7067.0,40156.0,39292.0,863.0,56.0,2287.0,-1654.0,-114.0,751.0,1536.0,1003.0,-1.28,10.29,5.45,4.62,17.6,76180.92,192681.0,3.15,4668610.0,0.13,1750.0,0.29,0.69,1113400.0
태광산업(2025/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태광산업(2026/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태광산업(2027/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하나투어(2020/12),1096.0,-1149.0,-1149.0,-1895.0,-2186.0,-1720.0,-466.0,7033.0,5779.0,1253.0,1350.0,-97.0,70.0,-1329.0,870.0,379.0,40.0,-1369.0,4484.0,-104.83,-199.48,-108.93,-25.55,461.2,2289.26,-12141.0,,9644.0,5.67,0.0,0.0,0.0,14551774.0
하나투어(2021/12),403.0,-1273.0,-1273.0,-753.0,-704.0,-440.0,-265.0,4306.0,3728.0,578.0,853.0,-276.0,70.0,-1073.0,2197.0,-1094.0,25.0,-1098.0,2492.0,-316.19,-174.99,-39.92,-12.43,645.54,1579.78,-3023.0,,6094.0,11.96,0.0,0.0,0.0,14551774.0
하나투어(2022/12),1150.0,-1012.0,-1012.0,-689.0,-646.0,-668.0,22.0,4554.0,3557.0,997.0,1233.0,-236.0,80.0,-102.0,-713.0,700.0,18.0,-121.0,1440.0,-88.01,-56.16,-64.01,-14.58,356.79,1824.77,-4370.0,,7960.0,7.6,0.0,0.0,0.0,16039185.0
하나투어(2023/12),4116.0,340.0,340.0,573.0,591.0,470.0,120.0,6446.0,4853.0,1593.0,1704.0,-111.0,80.0,1167.0,-648.0,-251.0,53.0,1114.0,1371.0,8.27,14.35,32.03,10.74,304.63,2414.71,2932.0,17.77,10998.0,4.74,5000.0,9.6,164.69,16039185.0
하나투어(2024/12),6166.0,509.0,509.0,693.0,991.0,815.0,176.0,6688.0,4883.0,1805.0,1749.0,57.0,80.0,880.0,6.0,-1033.0,36.0,844.0,1226.0,8.26,16.07,47.19,15.09,270.44,2458.56,5079.0,10.69,11290.0,4.81,2300.0,4.24,43.74,16039185.0
하나투어(2025/12)(예측),7122.0,655.0,,739.0,712.0,606.0,,8484.0,6617.0,1866.0,1700.0,,80.0,1331.0,-576.0,-260.0,0.0,1417.0,,9.2,10.0,35.12,9.39,354.55,,3864.0,13.38,11376.0,4.54,3533.0,6.83,93.59,
하나투어(2026/12)(예측),7822.0,747.0,,847.0,817.0,667.0,,9060.0,6927.0,2133.0,1816.0,,80.0,978.0,-138.0,-402.0,0.0,968.0,,9.55,10.45,37.94,9.31,324.75,,4306.0,12.01,12157.0,4.25,3767.0,7.29,90.58,
하나투어(2027/12)(예측),8136.0,778.0,,928.0,895.0,736.0,,10781.0,7788.0,2994.0,2504.0,,80.0,1124.0,-190.0,-466.0,0.0,1009.0,,9.57,11.0,34.08,9.02,260.15,,4751.0,10.88,16756.0,3.09,3150.0,6.09,68.65,
코오롱인더(2020/12),39703.0,1632.0,1632.0,3216.0,2055.0,2034.0,21.0,50437.0,27516.0,22920.0,21792.0,1129.0,1487.0,4996.0,1306.0,-5820.0,1991.0,3005.0,18576.0,4.11,5.18,9.7,3.98,120.05,1459.78,6839.0,6.0,73257.0,0.56,1000.0,2.44,14.69,26978840.0
코오롱인더(2021/12),46620.0,2527.0,2527.0,2781.0,2038.0,1892.0,147.0,56013.0,30507.0,25506.0,24370.0,1136.0,1514.0,2557.0,-1931.0,74.0,1834.0,722.0,20072.0,5.42,4.37,8.2,3.83,119.61,1548.35,6336.0,11.19,80483.0,0.88,1300.0,1.83,20.89,27519091.0
코오롱인더(2022/12),53675.0,2425.0,2425.0,1697.0,1892.0,1798.0,93.0,60035.0,32704.0,27331.0,26097.0,1234.0,1514.0,303.0,-2212.0,1548.0,2867.0,-2564.0,23369.0,4.52,3.52,7.13,3.26,119.66,1661.51,5937.0,6.93,86186.0,0.48,1300.0,3.16,21.97,27519091.0
코오롱인더(2023/12),47349.0,1997.0,1997.0,1467.0,508.0,428.0,80.0,60027.0,30731.0,29297.0,28015.0,1282.0,1514.0,4015.0,-2912.0,-1419.0,3140.0,876.0,22117.0,4.22,1.07,1.58,0.85,104.9,1645.02,1412.0,31.52,92518.0,0.48,1300.0,2.92,92.39,27519091.0
코오롱인더(2024/12),48430.0,1587.0,1587.0,1214.0,1106.0,986.0,120.0,72481.0,34750.0,37730.0,36459.0,1271.0,1514.0,2906.0,-5836.0,3597.0,2560.0,346.0,25455.0,3.28,2.28,3.06,1.67,92.1,1661.26,3256.0,8.34,120405.0,0.23,1300.0,4.79,40.06,27519091.0
코오롱인더(2025/12)(예측),50856.0,2113.0,,1532.0,1257.0,1090.0,,69926.0,35220.0,34706.0,33274.0,,1513.0,2763.0,-1244.0,-630.0,1350.0,2306.0,,4.15,2.47,3.13,1.77,101.48,,3599.0,8.52,109887.0,0.28,1300.0,4.24,32.82,
코오롱인더(2026/12)(예측),52495.0,2513.0,,2084.0,1696.0,1483.0,,71343.0,35357.0,35986.0,34434.0,,1513.0,4157.0,-1270.0,-917.0,1600.0,3548.0,,4.79,3.23,4.38,2.4,98.25,,4897.0,6.26,113720.0,0.27,1310.0,4.27,24.31,
코오롱인더(2027/12)(예측),49218.0,2190.0,,1876.0,1424.0,1288.0,,72916.0,32192.0,40723.0,39120.0,,1514.0,3150.0,-616.0,-3020.0,1700.0,1700.0,,4.45,2.89,3.5,1.98,79.05,,4251.0,7.21,129193.0,0.24,1300.0,4.24,27.79,
대상(2020/12),31132.0,1744.0,1744.0,1908.0,1270.0,1251.0,19.0,25283.0,14268.0,11016.0,10835.0,180.0,360.0,1211.0,1298.0,316.0,1038.0,173.0,8708.0,5.6,4.08,12.02,5.17,129.53,3116.44,3473.0,7.5,30083.0,0.87,700.0,2.69,20.16,34648025.0
대상(2021/12),34700.0,1532.0,1532.0,1843.0,1450.0,1441.0,8.0,28705.0,16233.0,12472.0,12269.0,203.0,360.0,587.0,-296.0,466.0,1601.0,-1015.0,10043.0,4.42,4.18,12.48,5.37,130.15,3449.2,4002.0,5.82,34063.0,0.68,800.0,3.43,20.0,34648025.0
대상(2022/12),40841.0,1400.0,1400.0,1109.0,822.0,831.0,-8.0,31902.0,18676.0,13226.0,13033.0,193.0,360.0,-909.0,-2288.0,3031.0,1744.0,-2653.0,13436.0,3.43,2.01,6.57,2.71,141.2,3669.08,2306.0,9.5,36185.0,0.61,800.0,3.65,34.7,34648025.0
대상(2023/12),41075.0,1237.0,1237.0,902.0,686.0,671.0,15.0,33344.0,19906.0,13437.0,13211.0,226.0,360.0,3748.0,-2107.0,214.0,1804.0,1945.0,14083.0,3.01,1.67,5.11,2.1,148.14,3710.32,1862.0,11.14,36679.0,0.57,800.0,3.86,42.98,34648025.0
대상(2024/12),42551.0,1769.0,1769.0,1224.0,967.0,952.0,15.0,35098.0,20622.0,14476.0,14214.0,262.0,360.0,1877.0,-1846.0,-822.0,1479.0,398.0,14781.0,4.16,2.27,6.94,2.83,142.46,3884.45,2643.0,7.26,39464.0,0.49,850.0,4.43,32.18,34648025.0
대상(2025/12)(예측),44323.0,2040.0,,1580.0,1203.0,1175.0,,35644.0,20369.0,15275.0,15154.0,,360.0,2970.0,-1358.0,-992.0,1495.0,1247.0,,4.6,2.71,8.0,3.4,133.35,,3262.0,7.39,42074.0,0.57,825.0,3.42,24.33,
대상(2026/12)(예측),46382.0,2192.0,,1748.0,1340.0,1311.0,,36737.0,20331.0,16406.0,16342.0,,360.0,2466.0,-1419.0,-654.0,1405.0,1316.0,,4.73,2.89,8.33,3.7,123.92,,3640.0,6.62,45372.0,0.53,825.0,3.42,21.8,
대상(2027/12)(예측),48585.0,2445.0,,2090.0,1615.0,1590.0,,40070.0,21490.0,18580.0,18265.0,,360.0,2565.0,-1625.0,-630.0,1200.0,1950.0,,5.03,3.32,9.19,4.21,115.66,,4414.0,5.46,50710.0,0.48,850.0,3.53,18.52,
덴티움(2020/12),2297.0,396.0,396.0,261.0,222.0,225.0,-3.0,5102.0,2816.0,2286.0,2293.0,-7.0,62.0,758.0,-93.0,-500.0,86.0,671.0,2189.0,17.23,9.67,10.34,4.2,123.2,3949.55,2037.0,20.18,26588.0,1.55,200.0,0.49,7.65,11068830.0
덴티움(2021/12),2915.0,699.0,699.0,747.0,555.0,555.0,0.0,5702.0,2791.0,2911.0,2918.0,-7.0,62.0,741.0,-218.0,-241.0,282.0,459.0,1930.0,23.97,19.04,21.29,10.27,95.88,4802.49,5013.0,13.92,33841.0,2.06,250.0,0.36,3.89,11068830.0
덴티움(2022/12),3559.0,1257.0,1257.0,1184.0,861.0,861.0,1.0,6746.0,3014.0,3732.0,3739.0,-7.0,62.0,470.0,-490.0,88.0,527.0,-57.0,2086.0,35.32,24.21,25.86,13.84,80.77,6155.62,7776.0,12.86,43354.0,2.31,300.0,0.3,3.01,11068830.0
덴티움(2023/12),3932.0,1383.0,1383.0,1345.0,965.0,965.0,0.0,7738.0,3099.0,4639.0,4646.0,-7.0,62.0,650.0,-472.0,-28.0,423.0,227.0,2088.0,35.17,24.55,23.02,13.33,66.81,7656.96,8720.0,15.02,53874.0,2.43,400.0,0.31,3.57,11068830.0
덴티움(2024/12),4078.0,985.0,985.0,939.0,724.0,727.0,-3.0,8944.0,3409.0,5535.0,5547.0,-12.0,62.0,365.0,-653.0,354.0,183.0,182.0,2567.0,24.15,17.76,14.27,8.68,61.59,8834.4,6569.0,9.47,64317.0,0.97,600.0,0.96,7.12,11068830.0
덴티움(2025/12)(예측),4372.0,1117.0,,1077.0,825.0,826.0,,9542.0,3389.0,6154.0,6206.0,,61.0,675.0,-150.0,-63.0,139.0,670.0,,25.55,18.86,14.06,8.92,55.07,,7466.0,9.99,71957.0,1.04,520.0,0.7,6.97,
덴티움(2026/12)(예측),4908.0,1447.0,,1408.0,1073.0,1073.0,,10663.0,3480.0,7184.0,7321.0,,61.0,776.0,-121.0,-65.0,112.0,714.0,,29.48,21.86,15.86,10.62,48.44,,9692.0,7.7,84892.0,0.88,548.0,0.73,5.65,
덴티움(2027/12)(예측),5047.0,1168.0,,1059.0,802.0,802.0,,10910.0,3509.0,7401.0,,,62.0,783.0,-284.0,-75.0,226.0,500.0,,23.14,15.89,,7.43,47.41,,7246.0,10.3,,,1040.0,1.39,14.35,
HS효성첨단소재(2020/12),23946.0,342.0,342.0,11.0,68.0,1.0,67.0,23766.0,19955.0,3811.0,3128.0,683.0,224.0,3124.0,-1487.0,-1424.0,1610.0,1514.0,16110.0,1.43,0.28,0.03,0.28,523.6,1262.48,18.0,8489.96,70017.0,2.13,0.0,0.0,0.0,4479948.0
HS효성첨단소재(2021/12),35978.0,4373.0,4373.0,4118.0,3300.0,2507.0,793.0,29087.0,21871.0,7216.0,6040.0,1176.0,224.0,2347.0,-891.0,-1637.0,1482.0,865.0,15498.0,12.16,9.17,54.69,12.49,303.09,2372.6,55960.0,10.65,135183.0,4.41,10000.0,1.68,17.82,4479948.0
HS효성첨단소재(2022/12),38414.0,3151.0,3151.0,2132.0,1602.0,1253.0,349.0,29347.0,21352.0,7996.0,7075.0,921.0,224.0,3504.0,-2516.0,-1027.0,2276.0,1228.0,16416.0,8.2,4.17,19.11,5.48,267.04,2768.79,27978.0,11.92,158341.0,2.11,15000.0,4.5,53.47,4479948.0
HS효성첨단소재(2023/12),32023.0,1741.0,1741.0,856.0,566.0,449.0,117.0,31674.0,23150.0,8525.0,7800.0,725.0,224.0,3529.0,-3500.0,-128.0,3528.0,1.0,17473.0,5.44,1.77,6.04,1.86,271.56,3084.32,10030.0,39.83,174564.0,2.29,6500.0,1.63,64.63,4479948.0
HS효성첨단소재(2024/12),33112.0,2197.0,2197.0,1330.0,782.0,498.0,283.0,38208.0,26634.0,11573.0,10446.0,1128.0,224.0,3289.0,-3883.0,522.0,3515.0,-227.0,19957.0,6.64,2.36,5.46,2.24,230.13,3155.14,11124.0,15.7,233784.0,0.75,6500.0,3.72,58.27,4479948.0
HS효성첨단소재(2025/12)(예측),34733.0,2332.0,,1433.0,1071.0,802.0,,36065.0,25737.0,10328.0,9064.0,,221.0,2779.0,-2411.0,39.0,2302.0,436.0,,6.71,3.08,8.22,2.89,249.21,,17894.0,10.13,202870.0,0.89,7214.0,3.98,40.32,
HS효성첨단소재(2026/12)(예측),36060.0,2697.0,,1804.0,1357.0,1024.0,,37734.0,26345.0,11387.0,9840.0,,221.0,2806.0,-2058.0,13.0,1828.0,1129.0,,7.48,3.76,10.84,3.68,231.36,,22860.0,7.93,220235.0,0.82,7214.0,3.98,31.56,
HS효성첨단소재(2027/12)(예측),37074.0,2705.0,,2078.0,1400.0,980.0,,41414.0,27892.0,13522.0,11888.0,,222.0,3200.0,-2174.0,-270.0,,1200.0,,7.3,3.78,9.03,3.54,206.27,,21886.0,8.28,266069.0,0.68,6500.0,3.59,29.7,
GKL(2020/12),1845.0,-888.0,-888.0,-811.0,-643.0,-643.0,,7084.0,2221.0,4864.0,4864.0,,309.0,-1390.0,1641.0,-551.0,62.0,-1452.0,970.0,-48.15,-34.87,-12.01,-7.95,45.65,1472.66,-1040.0,,7863.0,2.12,0.0,0.0,0.0,61855670.0
GKL(2021/12),851.0,-1458.0,-1458.0,-1473.0,-1133.0,-1133.0,,5313.0,1478.0,3835.0,3835.0,,309.0,-1282.0,1479.0,-233.0,12.0,-1295.0,582.0,-171.39,-133.13,-26.04,-18.27,38.52,1140.14,-1831.0,,6201.0,2.12,0.0,0.0,0.0,61855670.0
GKL(2022/12),2621.0,-139.0,-139.0,-251.0,-227.0,-227.0,,6095.0,2271.0,3825.0,3825.0,,309.0,458.0,487.0,-215.0,185.0,273.0,835.0,-5.31,-8.68,-5.94,-3.99,59.37,1136.61,-368.0,,6183.0,3.06,0.0,0.0,0.0,61855670.0
GKL(2023/12),3967.0,510.0,510.0,548.0,438.0,438.0,,6394.0,2276.0,4118.0,4118.0,,309.0,849.0,-491.0,-211.0,155.0,694.0,768.0,12.86,11.05,11.04,7.02,55.26,1231.52,709.0,19.03,6658.0,2.03,353.0,2.62,49.8,61855670.0
GKL(2024/12),3964.0,383.0,383.0,437.0,331.0,331.0,,6162.0,2027.0,4135.0,4135.0,,309.0,717.0,-405.0,-491.0,52.0,665.0,592.0,9.67,8.34,8.01,5.27,49.01,1237.13,534.0,20.66,6686.0,1.65,282.0,2.55,52.76,61855670.0
GKL(2025/12)(예측),4397.0,576.0,,626.0,478.0,492.0,,6765.0,2274.0,4490.0,4400.0,,309.0,793.0,-108.0,-179.0,110.0,644.0,,13.11,10.87,11.52,7.39,50.64,,795.0,15.27,7114.0,1.71,359.0,2.96,45.23,
GKL(2026/12)(예측),4695.0,667.0,,725.0,552.0,552.0,,7459.0,2590.0,4883.0,4694.0,,309.0,952.0,-126.0,-189.0,107.0,759.0,,14.2,11.75,12.13,7.76,53.03,,892.0,13.6,7588.0,1.6,385.0,3.18,43.2,
GKL(2027/12)(예측),5142.0,720.0,,809.0,615.0,615.0,,9699.0,3177.0,6522.0,,,309.0,650.0,-133.0,346.0,48.0,517.0,,14.0,11.96,,7.17,48.71,,994.0,12.2,,,450.0,3.71,45.26,
율촌화학(2020/12),5207.0,267.0,267.0,222.0,202.0,202.0,,6133.0,2657.0,3476.0,3476.0,,148.0,584.0,-174.0,-241.0,207.0,377.0,1513.0,5.13,3.88,5.85,3.31,76.43,2253.95,814.0,25.26,14018.0,1.47,500.0,2.43,61.45,24800000.0
율촌화학(2021/12),5387.0,110.0,110.0,105.0,85.0,85.0,,6667.0,3206.0,3461.0,3461.0,,148.0,339.0,-753.0,365.0,383.0,-44.0,2015.0,2.05,1.57,2.44,1.32,92.66,2239.93,341.0,79.95,13954.0,1.95,500.0,1.83,146.7,24800000.0
율촌화학(2022/12),4579.0,-60.0,-60.0,-70.0,-41.0,-41.0,,6531.0,3193.0,3338.0,3338.0,,148.0,154.0,10.0,-81.0,375.0,-222.0,2069.0,-1.31,-0.91,-1.22,-0.63,95.66,2156.03,-167.0,,13460.0,2.71,250.0,0.69,-149.43,24800000.0
율촌화학(2023/12),4145.0,-162.0,-162.0,-300.0,-191.0,-191.0,,6790.0,3727.0,3063.0,3063.0,,148.0,100.0,-353.0,345.0,553.0,-454.0,2479.0,-3.91,-4.6,-5.96,-2.86,121.69,1969.49,-770.0,,12349.0,2.57,250.0,0.79,-32.49,24800000.0
율촌화학(2024/12),4571.0,-184.0,-184.0,-422.0,-85.0,-85.0,,6555.0,3645.0,2909.0,2909.0,,148.0,83.0,-542.0,142.0,803.0,-720.0,2686.0,-4.02,-1.87,-2.86,-1.28,125.3,1862.87,-344.0,,11731.0,1.76,250.0,1.21,-72.68,24800000.0
율촌화학(2025/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(2026/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율촌화학(2027/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK케미칼(2020/12),11988.0,1554.0,1554.0,1259.0,2552.0,2543.0,8.0,21200.0,11610.0,9589.0,9529.0,61.0,660.0,2470.0,410.0,-3849.0,948.0,1522.0,7086.0,12.96,21.29,30.48,12.0,121.08,1375.17,12896.0,20.31,48707.0,5.38,1334.0,0.51,10.28,17605785.0
SK케미칼(2021/12),20896.0,5552.0,5552.0,5386.0,2687.0,1681.0,1006.0,39556.0,13889.0,25667.0,20535.0,5132.0,987.0,5093.0,-15666.0,12240.0,1405.0,3688.0,4867.0,26.57,12.86,11.19,8.85,54.11,1999.64,8521.0,17.49,105002.0,1.42,3000.0,2.01,34.95,17620780.0
SK케미칼(2022/12),18292.0,2305.0,2305.0,2367.0,2315.0,1913.0,402.0,39457.0,12368.0,27089.0,21467.0,5622.0,988.0,-1865.0,2310.0,1072.0,2901.0,-4767.0,7269.0,12.6,12.65,9.11,5.86,45.66,2092.88,9736.0,7.52,111864.0,0.65,1500.0,2.05,15.1,17253783.0
SK케미칼(2023/12),17488.0,833.0,833.0,524.0,478.0,399.0,80.0,41588.0,14830.0,26758.0,21187.0,5571.0,988.0,1461.0,-5104.0,3555.0,3891.0,-2431.0,11099.0,4.76,2.74,1.87,1.18,55.42,2104.32,2058.0,32.7,110405.0,0.61,650.0,0.97,31.54,17253783.0
SK케미칼(2024/12),17368.0,-452.0,-452.0,-274.0,-44.0,88.0,-132.0,53670.0,23341.0,30330.0,22007.0,8323.0,988.0,-893.0,-1573.0,3800.0,4221.0,-5114.0,16582.0,-2.6,-0.25,0.41,-0.09,76.96,2126.81,456.0,97.08,114678.0,0.39,1150.0,2.6,250.79,17253783.0
SK케미칼(2025/12)(예측),20863.0,-189.0,,,-324.0,-282.0,,,,,,,,,,,,,,-0.91,-1.55,,,,,-1456.0,,,,,,,
SK케미칼(2026/12)(예측),21903.0,368.0,,,,211.0,,,,,,,,,,,,,,1.68,,,,,,1089.0,37.09,,,,,,
SK케미칼(2027/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL(2020/12),15661.0,1190.0,1190.0,444.0,5727.0,5050.0,677.0,139019.0,106905.0,32113.0,25931.0,6183.0,2185.0,13662.0,-14751.0,3689.0,4302.0,9359.0,23834.0,7.6,36.56,11.84,4.19,332.9,2917.79,13082.0,6.34,67178.0,1.24,1300.0,1.57,9.97,34800000.0
DL(2021/12),23588.0,1932.0,1932.0,7179.0,7286.0,7204.0,82.0,81807.0,37940.0,43867.0,37923.0,5944.0,1387.0,3008.0,-1752.0,4977.0,1465.0,1543.0,29655.0,8.19,30.89,22.56,6.6,86.49,5206.43,34568.0,1.76,167691.0,0.36,1900.0,3.12,5.98,20955884.0
DL(2022/12),51737.0,2845.0,2845.0,1217.0,982.0,697.0,284.0,120040.0,74012.0,46028.0,39200.0,6828.0,1387.0,2279.0,-22996.0,12045.0,3645.0,-1366.0,53885.0,5.5,1.9,1.81,0.97,160.8,5220.26,3079.0,19.23,173339.0,0.34,1000.0,1.69,32.56,20955884.0
